issue_date,issued_at,time,lead_day,p50,p10,p90,t1,t2,curve,wind_100m,actual
2026-02-22,2026-02-22T23:59,2026-02-23T10:00,1,0.0627,0.0084,0.4632,0.0771,0.1087,0.0725,4.03,
2026-02-22,2026-02-22T23:59,2026-02-23T11:00,1,0.139,0.0,0.4613,0.1161,0.1429,0.1052,4.6,
2026-02-22,2026-02-22T23:59,2026-02-23T12:00,1,0.0775,0.0205,0.4933,0.1275,0.1303,0.0907,4.35,
2026-02-22,2026-02-22T23:59,2026-02-23T13:00,1,0.2025,0.0637,0.627,0.2437,0.2638,0.1364,5.08,
2026-02-22,2026-02-22T23:59,2026-02-23T14:00,1,0.5272,0.1311,0.7692,0.503,0.4778,0.2843,6.45,
2026-02-22,2026-02-22T23:59,2026-02-23T15:00,1,0.5315,0.1553,0.8157,0.4938,0.4977,0.3048,6.6,
2026-02-22,2026-02-22T23:59,2026-02-23T16:00,1,0.6642,0.4007,0.9598,0.6212,0.6205,0.5908,8.5,
2026-02-22,2026-02-22T23:59,2026-02-23T17:00,1,0.5874,0.1776,0.9045,0.5745,0.5978,0.562,8.31,
2026-02-22,2026-02-22T23:59,2026-02-23T18:00,1,0.663,0.3572,0.9642,0.652,0.6319,0.6451,8.87,
2026-02-22,2026-02-22T23:59,2026-02-23T19:00,1,0.6994,0.3885,0.9715,0.7359,0.7027,0.7549,9.6,
2026-02-22,2026-02-22T23:59,2026-02-23T20:00,1,0.8365,0.4672,0.9805,0.8506,0.816,0.83,10.14,
2026-02-22,2026-02-22T23:59,2026-02-23T21:00,1,0.7891,0.3004,0.9759,0.7659,0.7805,0.8872,10.59,
2026-02-22,2026-02-22T23:59,2026-02-23T22:00,1,0.7761,0.3319,0.975,0.765,0.7619,0.9429,11.21,
2026-02-22,2026-02-22T23:59,2026-02-23T23:00,1,0.8329,0.4574,0.9843,0.8153,0.7889,0.8622,10.38,
2026-02-22,2026-02-22T23:59,2026-02-24T00:00,2,0.8828,0.4999,0.9676,0.8861,0.8363,0.7549,9.6,
2026-02-22,2026-02-22T23:59,2026-02-24T01:00,2,0.8224,0.4977,0.9698,0.777,0.7836,0.6026,8.58,
2026-02-22,2026-02-22T23:59,2026-02-24T02:00,2,0.7268,0.3984,0.967,0.7002,0.7149,0.5317,8.11,
2026-02-22,2026-02-22T23:59,2026-02-24T03:00,2,0.6899,0.3637,0.9601,0.6843,0.6774,0.5211,8.04,
2026-02-22,2026-02-22T23:59,2026-02-24T04:00,2,0.7572,0.4245,0.9641,0.7129,0.7183,0.5726,8.38,
2026-02-22,2026-02-22T23:59,2026-02-24T05:00,2,0.6905,0.3589,0.9273,0.6529,0.7238,0.6378,8.82,
2026-02-22,2026-02-22T23:59,2026-02-24T06:00,2,0.6758,0.3193,0.9135,0.6348,0.6665,0.6202,8.7,
2026-02-22,2026-02-22T23:59,2026-02-24T07:00,2,0.674,0.1893,0.9186,0.5979,0.6064,0.6128,8.65,
2026-02-22,2026-02-22T23:59,2026-02-24T08:00,2,0.5627,0.1347,0.9123,0.5517,0.5798,0.3962,7.22,
2026-02-22,2026-02-22T23:59,2026-02-24T09:00,2,0.5784,0.0234,0.8722,0.5178,0.5794,0.3496,6.92,
2026-02-22,2026-02-22T23:59,2026-02-24T10:00,2,0.5309,0.0456,0.8626,0.5281,0.5933,0.3132,6.66,
2026-02-22,2026-02-22T23:59,2026-02-24T11:00,2,0.5936,0.209,0.9043,0.5482,0.6131,0.3833,7.14,
2026-02-22,2026-02-22T23:59,2026-02-24T12:00,2,0.5301,0.245,0.8588,0.5173,0.5883,0.3286,6.77,
2026-02-22,2026-02-22T23:59,2026-02-24T13:00,2,0.4472,0.2336,0.8001,0.4309,0.5439,0.2553,6.23,
2026-02-22,2026-02-22T23:59,2026-02-24T14:00,2,0.39,0.2779,0.7799,0.3734,0.5301,0.1945,5.7,
2026-02-22,2026-02-22T23:59,2026-02-24T15:00,2,0.2591,0.2591,0.722,0.233,0.3726,0.1262,4.95,
2026-02-22,2026-02-22T23:59,2026-02-24T16:00,2,0.2166,0.1363,0.6378,0.1938,0.3008,0.0998,4.51,
2026-02-22,2026-02-22T23:59,2026-02-24T17:00,2,0.1778,0.055,0.6379,0.2042,0.2084,0.0555,3.66,
2026-02-22,2026-02-22T23:59,2026-02-24T18:00,2,0.1192,0.039,0.5095,0.1331,0.1855,0.0242,2.8,
2026-02-22,2026-02-22T23:59,2026-02-24T19:00,2,0.1097,0.0249,0.4681,0.1107,0.0945,0.01,1.84,
2026-02-22,2026-02-22T23:59,2026-02-24T20:00,2,0.1305,0.0298,0.4281,0.0878,0.1067,0.01,0.81,
2026-02-22,2026-02-22T23:59,2026-02-24T21:00,2,0.1451,0.0292,0.5661,0.184,0.089,0.0112,2.09,
2026-02-22,2026-02-22T23:59,2026-02-24T22:00,2,0.1588,0.0165,0.4809,0.1568,0.1703,0.0322,3.08,
2026-02-22,2026-02-22T23:59,2026-02-24T23:00,2,0.0589,0.0101,0.3364,0.0462,0.0666,0.0123,2.17,
2026-02-23,2026-02-23T23:59,2026-02-24T00:00,1,0.88,0.4887,0.9802,0.8639,0.8745,0.8042,9.95,
2026-02-23,2026-02-23T23:59,2026-02-24T01:00,1,0.8158,0.5452,0.9823,0.7765,0.7814,0.6795,9.1,
2026-02-23,2026-02-23T23:59,2026-02-24T02:00,1,0.7712,0.4532,0.9688,0.7402,0.74,0.5802,8.43,
2026-02-23,2026-02-23T23:59,2026-02-24T03:00,1,0.6921,0.4088,0.937,0.6875,0.6679,0.5195,8.03,
2026-02-23,2026-02-23T23:59,2026-02-24T04:00,1,0.6898,0.4091,0.9459,0.6661,0.6546,0.4988,7.89,
2026-02-23,2026-02-23T23:59,2026-02-24T05:00,1,0.5575,0.2875,0.8507,0.6324,0.5196,0.3673,7.04,
2026-02-23,2026-02-23T23:59,2026-02-24T06:00,1,0.4306,0.1102,0.8879,0.457,0.4764,0.3817,7.13,
2026-02-23,2026-02-23T23:59,2026-02-24T07:00,1,0.4188,0.0963,0.8104,0.4267,0.4539,0.3594,6.99,
2026-02-23,2026-02-23T23:59,2026-02-24T08:00,1,0.3963,0.0744,0.7889,0.3417,0.3732,0.3132,6.66,
2026-02-23,2026-02-23T23:59,2026-02-24T09:00,1,0.3875,0.0765,0.7948,0.3961,0.3856,0.3048,6.6,
2026-02-23,2026-02-23T23:59,2026-02-24T10:00,1,0.5123,0.0,0.7693,0.5012,0.4687,0.3244,6.74,
2026-02-23,2026-02-23T23:59,2026-02-24T11:00,1,0.3973,0.0467,0.7766,0.3882,0.4268,0.2097,5.85,
2026-02-23,2026-02-23T23:59,2026-02-24T12:00,1,0.3889,0.0817,0.7856,0.4016,0.5092,0.2448,6.15,
2026-02-23,2026-02-23T23:59,2026-02-24T13:00,1,0.4342,0.0817,0.786,0.3989,0.5341,0.2448,6.15,
2026-02-23,2026-02-23T23:59,2026-02-24T14:00,1,0.4212,0.161,0.8254,0.4281,0.5659,0.2276,6.02,
2026-02-23,2026-02-23T23:59,2026-02-24T15:00,1,0.4136,0.1321,0.828,0.4125,0.5527,0.2016,5.77,
2026-02-23,2026-02-23T23:59,2026-02-24T16:00,1,0.2873,0.1613,0.8314,0.2528,0.3873,0.1328,5.04,
2026-02-23,2026-02-23T23:59,2026-02-24T17:00,1,0.2591,0.0518,0.6464,0.2659,0.2775,0.1148,4.76,
2026-02-23,2026-02-23T23:59,2026-02-24T18:00,1,0.1899,0.035,0.6704,0.2067,0.2459,0.0636,3.84,
2026-02-23,2026-02-23T23:59,2026-02-24T19:00,1,0.19,0.0443,0.5697,0.1727,0.2254,0.0564,3.68,
2026-02-23,2026-02-23T23:59,2026-02-24T20:00,1,0.183,0.0341,0.6453,0.1583,0.19,0.0445,3.4,
2026-02-23,2026-02-23T23:59,2026-02-24T21:00,1,0.0908,0.0136,0.4038,0.0804,0.095,0.0197,2.62,
2026-02-23,2026-02-23T23:59,2026-02-24T22:00,1,0.0818,0.0105,0.5587,0.0835,0.0571,0.01,1.88,
2026-02-23,2026-02-23T23:59,2026-02-24T23:00,1,0.0673,0.0103,0.4648,0.0304,0.0554,0.01,1.8,
2026-02-23,2026-02-23T23:59,2026-02-25T00:00,2,0.0473,0.0097,0.2728,0.0322,0.045,0.01,1.82,
2026-02-23,2026-02-23T23:59,2026-02-25T01:00,2,0.0775,0.0102,0.2489,0.0542,0.0625,0.0242,2.8,
2026-02-23,2026-02-23T23:59,2026-02-25T02:00,2,0.0769,0.0107,0.3992,0.0678,0.0481,0.0636,3.84,
2026-02-23,2026-02-23T23:59,2026-02-25T03:00,2,0.0958,0.0,0.4932,0.0388,0.0532,0.1214,4.87,
2026-02-23,2026-02-23T23:59,2026-02-25T04:00,2,0.1357,0.0029,0.485,0.1351,0.1169,0.167,5.42,
2026-02-23,2026-02-23T23:59,2026-02-25T05:00,2,0.1099,0.0077,0.4917,0.1327,0.0967,0.1996,5.75,
2026-02-23,2026-02-23T23:59,2026-02-25T06:00,2,0.131,0.0034,0.5379,0.1655,0.1129,0.2448,6.15,
2026-02-23,2026-02-23T23:59,2026-02-25T07:00,2,0.2081,0.0606,0.5481,0.22,0.2018,0.2816,6.43,
2026-02-23,2026-02-23T23:59,2026-02-25T08:00,2,0.2353,0.069,0.7366,0.2687,0.2696,0.279,6.41,
2026-02-23,2026-02-23T23:59,2026-02-25T09:00,2,0.3538,0.037,0.8114,0.3764,0.4146,0.2843,6.45,
2026-02-23,2026-02-23T23:59,2026-02-25T10:00,2,0.4169,0.0609,0.9071,0.4474,0.4867,0.351,6.93,
2026-02-23,2026-02-23T23:59,2026-02-25T11:00,2,0.494,0.2108,0.9346,0.4489,0.5445,0.3342,6.81,
2026-02-23,2026-02-23T23:59,2026-02-25T12:00,2,0.524,0.2351,0.9308,0.551,0.5658,0.3468,6.9,
2026-02-23,2026-02-23T23:59,2026-02-25T13:00,2,0.5393,0.2145,0.913,0.5184,0.594,0.2829,6.44,
2026-02-23,2026-02-23T23:59,2026-02-25T14:00,2,0.4382,0.0857,0.847,0.4063,0.5201,0.2179,5.93,
2026-02-23,2026-02-23T23:59,2026-02-25T15:00,2,0.2779,0.059,0.8164,0.3106,0.3618,0.158,5.32,
2026-02-23,2026-02-23T23:59,2026-02-25T16:00,2,0.3341,0.0404,0.8299,0.3689,0.3616,0.167,5.42,
2026-02-23,2026-02-23T23:59,2026-02-25T17:00,2,0.0918,0.0136,0.5863,0.0906,0.099,0.0279,2.95,
2026-02-23,2026-02-23T23:59,2026-02-25T18:00,2,0.1912,0.0211,0.6671,0.2255,0.1953,0.0441,3.39,
2026-02-23,2026-02-23T23:59,2026-02-25T19:00,2,0.2591,0.0223,0.7553,0.2893,0.2655,0.0681,3.94,
2026-02-23,2026-02-23T23:59,2026-02-25T20:00,2,0.2611,0.0206,0.6851,0.3062,0.2825,0.1136,4.74,
2026-02-23,2026-02-23T23:59,2026-02-25T21:00,2,0.4245,0.1288,0.8987,0.4163,0.4691,0.1544,5.28,
2026-02-23,2026-02-23T23:59,2026-02-25T22:00,2,0.6076,0.4104,0.9732,0.6714,0.6659,0.2645,6.3,
2026-02-23,2026-02-23T23:59,2026-02-25T23:00,2,0.6749,0.2158,0.9923,0.6742,0.7269,0.3978,7.23,
2026-02-24,2026-02-24T23:59,2026-02-25T00:00,1,0.041,0.0097,0.453,0.0081,0.0343,0.01,1.46,
2026-02-24,2026-02-24T23:59,2026-02-25T01:00,1,0.049,0.0095,0.3156,0.0172,0.0262,0.01,1.33,
2026-02-24,2026-02-24T23:59,2026-02-25T02:00,1,0.0554,0.0096,0.457,0.032,0.0353,0.012,2.15,
2026-02-24,2026-02-24T23:59,2026-02-25T03:00,1,0.0755,0.009,0.3603,0.0328,0.0325,0.043,3.36,
2026-02-24,2026-02-24T23:59,2026-02-25T04:00,1,0.0718,0.0091,0.3739,0.0495,0.0297,0.0445,3.4,
2026-02-24,2026-02-24T23:59,2026-02-25T05:00,1,0.0503,0.0109,0.349,0.05,0.0299,0.0587,3.73,
2026-02-24,2026-02-24T23:59,2026-02-25T06:00,1,0.0437,0.0097,0.35,0.0527,0.034,0.0537,3.62,
2026-02-24,2026-02-24T23:59,2026-02-25T07:00,1,0.0425,0.0105,0.3285,0.0158,0.04,0.0663,3.9,
2026-02-24,2026-02-24T23:59,2026-02-25T08:00,1,0.0278,0.0103,0.3345,0.0225,0.0485,0.0636,3.84,
2026-02-24,2026-02-24T23:59,2026-02-25T09:00,1,0.0245,0.0089,0.2513,0.0014,0.021,0.0395,3.27,
2026-02-24,2026-02-24T23:59,2026-02-25T10:00,1,0.0285,0.0084,0.2858,0.0225,0.0376,0.0295,3.01,
2026-02-24,2026-02-24T23:59,2026-02-25T11:00,1,0.0191,0.0083,0.0901,0.0123,0.019,0.0119,2.14,
2026-02-24,2026-02-24T23:59,2026-02-25T12:00,1,0.0211,0.0083,0.1074,0.0132,0.0246,0.01,1.99,
2026-02-24,2026-02-24T23:59,2026-02-25T13:00,1,0.0205,0.0097,0.1343,0.0183,0.0313,0.012,2.15,
2026-02-24,2026-02-24T23:59,2026-02-25T14:00,1,0.0196,0.0098,0.1373,0.0199,0.0209,0.01,1.94,
2026-02-24,2026-02-24T23:59,2026-02-25T15:00,1,0.0282,0.0098,0.1921,0.0305,0.0249,0.01,1.61,
2026-02-24,2026-02-24T23:59,2026-02-25T16:00,1,0.0235,0.0098,0.2025,0.0247,0.0435,0.01,1.79,
2026-02-24,2026-02-24T23:59,2026-02-25T17:00,1,0.0341,0.0106,0.1966,0.035,0.0532,0.0128,2.21,
2026-02-24,2026-02-24T23:59,2026-02-25T18:00,1,0.0488,0.0108,0.3212,0.0517,0.0722,0.01,1.69,
2026-02-24,2026-02-24T23:59,2026-02-25T19:00,1,0.0403,0.0105,0.3387,0.0527,0.0716,0.01,0.67,
2026-02-24,2026-02-24T23:59,2026-02-25T20:00,1,0.0647,0.0096,0.3649,0.0411,0.0441,0.01,1.7,
2026-02-24,2026-02-24T23:59,2026-02-25T21:00,1,0.076,0.0101,0.4192,0.0593,0.0556,0.0179,2.55,
2026-02-24,2026-02-24T23:59,2026-02-25T22:00,1,0.2549,0.0214,0.7029,0.2363,0.2009,0.0975,4.47,
2026-02-24,2026-02-24T23:59,2026-02-25T23:00,1,0.4367,0.0931,0.8984,0.4306,0.4397,0.3384,6.84,
2026-02-24,2026-02-24T23:59,2026-02-26T00:00,2,0.8294,0.2869,1.0,0.8986,0.8103,0.3552,6.96,
2026-02-24,2026-02-24T23:59,2026-02-26T01:00,2,0.7851,0.2693,0.9878,0.7881,0.7804,0.3866,7.16,
2026-02-24,2026-02-24T23:59,2026-02-26T02:00,2,0.8964,0.3518,0.9795,0.9219,0.8533,0.4107,7.31,
2026-02-24,2026-02-24T23:59,2026-02-26T03:00,2,0.9358,0.6008,0.9876,0.9156,0.9253,0.4442,7.52,
2026-02-24,2026-02-24T23:59,2026-02-26T04:00,2,0.9046,0.4377,0.9823,0.9128,0.892,0.3946,7.21,
2026-02-24,2026-02-24T23:59,2026-02-26T05:00,2,0.6414,0.2539,0.9476,0.6772,0.5487,0.2067,5.82,
2026-02-24,2026-02-24T23:59,2026-02-26T06:00,2,0.7298,0.2259,0.9503,0.7447,0.7146,0.3624,7.01,
2026-02-24,2026-02-24T23:59,2026-02-26T07:00,2,0.5661,0.0985,0.945,0.5412,0.6017,0.3721,7.07,
2026-02-24,2026-02-24T23:59,2026-02-26T08:00,2,0.8231,0.5617,0.9879,0.8419,0.8273,0.3188,6.7,
2026-02-24,2026-02-24T23:59,2026-02-26T09:00,2,0.1768,0.1768,0.4573,0.1096,0.1919,0.0242,2.8,
2026-02-24,2026-02-24T23:59,2026-02-26T10:00,2,0.6288,0.4861,0.9491,0.657,0.6224,0.4708,7.7,
2026-02-24,2026-02-24T23:59,2026-02-26T11:00,2,0.5454,0.1804,0.8534,0.576,0.5194,0.3801,7.12,
2026-02-24,2026-02-24T23:59,2026-02-26T12:00,2,0.1901,0.0289,0.6205,0.2354,0.2717,0.1864,5.62,
2026-02-24,2026-02-24T23:59,2026-02-26T13:00,2,0.2031,0.0175,0.5627,0.1984,0.2125,0.1782,5.54,
2026-02-24,2026-02-24T23:59,2026-02-26T14:00,2,0.1133,0.02,0.3968,0.0959,0.1187,0.0958,4.44,
2026-02-24,2026-02-24T23:59,2026-02-26T15:00,2,0.1532,0.0282,0.5736,0.2043,0.2133,0.0969,4.46,
2026-02-24,2026-02-24T23:59,2026-02-26T16:00,2,0.0868,0.0166,0.5095,0.1546,0.0993,0.0681,3.94,
2026-02-24,2026-02-24T23:59,2026-02-26T17:00,2,0.3368,0.053,0.7883,0.331,0.3296,0.351,6.93,
2026-02-24,2026-02-24T23:59,2026-02-26T18:00,2,0.4232,0.1133,0.8348,0.4282,0.4598,0.5271,8.08,
2026-02-24,2026-02-24T23:59,2026-02-26T19:00,2,0.4271,0.0633,0.8117,0.3886,0.468,0.5575,8.28,
2026-02-24,2026-02-24T23:59,2026-02-26T20:00,2,0.4321,0.1095,0.8004,0.4606,0.4312,0.5165,8.01,
2026-02-24,2026-02-24T23:59,2026-02-26T21:00,2,0.3954,0.1565,0.7716,0.447,0.4466,0.3328,6.8,
2026-02-24,2026-02-24T23:59,2026-02-26T22:00,2,0.4942,0.2543,0.9002,0.5465,0.5222,0.5681,8.35,
2026-02-24,2026-02-24T23:59,2026-02-26T23:00,2,0.7059,0.4098,0.9612,0.7559,0.6801,0.6363,8.81,
2026-02-25,2026-02-25T23:59,2026-02-26T00:00,1,0.6683,0.1543,0.9573,0.623,0.5854,0.4075,7.29,
2026-02-25,2026-02-25T23:59,2026-02-26T01:00,1,0.7041,0.1898,0.9617,0.6703,0.6319,0.4619,7.64,
2026-02-25,2026-02-25T23:59,2026-02-26T02:00,1,0.6679,0.1898,0.9441,0.6728,0.6094,0.4693,7.69,
2026-02-25,2026-02-25T23:59,2026-02-26T03:00,1,0.7839,0.32,0.9825,0.8691,0.7565,0.3174,6.69,
2026-02-25,2026-02-25T23:59,2026-02-26T04:00,1,0.6382,0.2751,0.9424,0.6768,0.569,0.2016,5.77,
2026-02-25,2026-02-25T23:59,2026-02-26T05:00,1,0.7305,0.2427,0.9663,0.7678,0.6131,0.2658,6.31,
2026-02-25,2026-02-25T23:59,2026-02-26T06:00,1,0.6205,0.1495,0.9467,0.6908,0.5372,0.223,5.98,
2026-02-25,2026-02-25T23:59,2026-02-26T07:00,1,0.5438,0.1422,0.941,0.5298,0.4772,0.1762,5.52,
2026-02-25,2026-02-25T23:59,2026-02-26T08:00,1,0.3483,0.088,0.8581,0.2857,0.3325,0.1382,5.1,
2026-02-25,2026-02-25T23:59,2026-02-26T09:00,1,0.0665,0.0155,0.4648,0.0684,0.1034,0.0677,3.93,
2026-02-25,2026-02-25T23:59,2026-02-26T10:00,1,0.1614,0.1614,0.4875,0.0777,0.1856,0.0127,2.2,
2026-02-25,2026-02-25T23:59,2026-02-26T11:00,1,0.8149,0.6189,0.9692,0.8215,0.7645,0.7332,9.45,
2026-02-25,2026-02-25T23:59,2026-02-26T12:00,1,0.5631,0.2602,0.913,0.5721,0.607,0.4139,7.33,
2026-02-25,2026-02-25T23:59,2026-02-26T13:00,1,0.1293,0.1234,0.4922,0.1576,0.1616,0.0551,3.65,
2026-02-25,2026-02-25T23:59,2026-02-26T14:00,1,0.124,0.0192,0.4854,0.1471,0.1403,0.098,4.48,
2026-02-25,2026-02-25T23:59,2026-02-26T15:00,1,0.2277,0.0646,0.6202,0.2546,0.2795,0.1643,5.39,
2026-02-25,2026-02-25T23:59,2026-02-26T16:00,1,0.3198,0.0952,0.6759,0.2866,0.3535,0.224,5.99,
2026-02-25,2026-02-25T23:59,2026-02-26T17:00,1,0.5741,0.4295,0.8978,0.564,0.5819,0.5378,8.15,
2026-02-25,2026-02-25T23:59,2026-02-26T18:00,1,0.5519,0.2534,0.8799,0.5394,0.5561,0.5241,8.06,
2026-02-25,2026-02-25T23:59,2026-02-26T19:00,1,0.3854,0.1351,0.8687,0.4204,0.3973,0.4043,7.27,
2026-02-25,2026-02-25T23:59,2026-02-26T20:00,1,0.4539,0.2078,0.9208,0.484,0.4558,0.4781,7.75,
2026-02-25,2026-02-25T23:59,2026-02-26T21:00,1,0.5922,0.218,0.9598,0.6139,0.6268,0.5832,8.45,
2026-02-25,2026-02-25T23:59,2026-02-26T22:00,1,0.5998,0.2022,0.9494,0.6107,0.6301,0.6436,8.86,
2026-02-25,2026-02-25T23:59,2026-02-26T23:00,1,0.5913,0.1524,0.937,0.5835,0.6254,0.5938,8.52,
2026-02-25,2026-02-25T23:59,2026-02-27T00:00,2,0.6837,0.3343,0.9542,0.6633,0.6913,0.7148,9.33,
2026-02-25,2026-02-25T23:59,2026-02-27T01:00,2,0.7076,0.4279,0.9693,0.7967,0.6552,0.7194,9.36,
2026-02-25,2026-02-25T23:59,2026-02-27T02:00,2,0.6096,0.3383,0.9188,0.7052,0.5479,0.4796,7.76,
2026-02-25,2026-02-25T23:59,2026-02-27T03:00,2,0.5573,0.2212,0.8842,0.6629,0.5247,0.4059,7.28,
2026-02-25,2026-02-25T23:59,2026-02-27T04:00,2,0.5611,0.2227,0.7657,0.6051,0.5055,0.3689,7.05,
2026-02-25,2026-02-25T23:59,2026-02-27T05:00,2,0.3987,0.0388,0.8279,0.3576,0.3778,0.4708,7.7,
2026-02-25,2026-02-25T23:59,2026-02-27T06:00,2,0.2945,0.0139,0.7762,0.3092,0.2914,0.3468,6.9,
2026-02-25,2026-02-25T23:59,2026-02-27T07:00,2,0.2912,0.0199,0.7752,0.3065,0.2793,0.3566,6.97,
2026-02-25,2026-02-25T23:59,2026-02-27T08:00,2,0.2633,0.0184,0.8111,0.3023,0.3085,0.3146,6.67,
2026-02-25,2026-02-25T23:59,2026-02-27T09:00,2,0.1807,0.0118,0.7243,0.2027,0.1965,0.1884,5.64,
2026-02-25,2026-02-25T23:59,2026-02-27T10:00,2,0.0963,0.0077,0.6347,0.1137,0.0958,0.1301,5.01,
2026-02-25,2026-02-25T23:59,2026-02-27T11:00,2,0.0613,0.013,0.552,0.0803,0.1021,0.0839,4.23,
2026-02-25,2026-02-25T23:59,2026-02-27T12:00,2,0.1274,0.014,0.5978,0.1411,0.1622,0.1517,5.25,
2026-02-25,2026-02-25T23:59,2026-02-27T13:00,2,0.2632,0.0654,0.6577,0.2527,0.2775,0.2037,5.79,
2026-02-25,2026-02-25T23:59,2026-02-27T14:00,2,0.3106,0.1108,0.6589,0.2887,0.3278,0.2408,6.12,
2026-02-25,2026-02-25T23:59,2026-02-27T15:00,2,0.5382,0.175,0.823,0.5438,0.5297,0.3753,7.09,
2026-02-25,2026-02-25T23:59,2026-02-27T16:00,2,0.5475,0.259,0.8411,0.5528,0.5355,0.518,8.02,
2026-02-25,2026-02-25T23:59,2026-02-27T17:00,2,0.4758,0.2886,0.7873,0.5358,0.4796,0.5121,7.98,
2026-02-25,2026-02-25T23:59,2026-02-27T18:00,2,0.4012,0.2652,0.8508,0.4654,0.4545,0.5423,8.18,
2026-02-25,2026-02-25T23:59,2026-02-27T19:00,2,0.3995,0.236,0.8487,0.4174,0.4351,0.4988,7.89,
2026-02-25,2026-02-25T23:59,2026-02-27T20:00,2,0.414,0.1672,0.8536,0.4587,0.4471,0.3978,7.23,
2026-02-25,2026-02-25T23:59,2026-02-27T21:00,2,0.3998,0.1679,0.8669,0.4645,0.4627,0.3946,7.21,
2026-02-25,2026-02-25T23:59,2026-02-27T22:00,2,0.4323,0.1234,0.8866,0.4183,0.4623,0.3753,7.09,
2026-02-25,2026-02-25T23:59,2026-02-27T23:00,2,0.4058,0.2615,0.8236,0.4861,0.4318,0.2448,6.15,
2026-02-26,2026-02-26T23:59,2026-02-27T00:00,1,0.6298,0.1657,0.9764,0.5804,0.6429,0.6994,9.23,
2026-02-26,2026-02-26T23:59,2026-02-27T01:00,1,0.4403,0.0903,0.8521,0.4239,0.446,0.5121,7.98,
2026-02-26,2026-02-26T23:59,2026-02-27T02:00,1,0.4981,0.0674,0.8586,0.5352,0.5174,0.5408,8.17,
2026-02-26,2026-02-26T23:59,2026-02-27T03:00,1,0.4364,0.0529,0.8117,0.4089,0.4231,0.4988,7.89,
2026-02-26,2026-02-26T23:59,2026-02-27T04:00,1,0.3938,0.0453,0.8396,0.4044,0.4009,0.3737,7.08,
2026-02-26,2026-02-26T23:59,2026-02-27T05:00,1,0.203,0.001,0.6605,0.1788,0.1736,0.1762,5.52,
2026-02-26,2026-02-26T23:59,2026-02-27T06:00,1,0.1835,0.0006,0.6311,0.1661,0.1553,0.1706,5.46,
2026-02-26,2026-02-26T23:59,2026-02-27T07:00,1,0.1706,0.0036,0.5808,0.1717,0.1592,0.1715,5.47,
2026-02-26,2026-02-26T23:59,2026-02-27T08:00,1,0.1558,0.0115,0.687,0.1623,0.2052,0.1472,5.2,
2026-02-26,2026-02-26T23:59,2026-02-27T09:00,1,0.0644,0.0099,0.5186,0.0782,0.0692,0.1028,4.56,
2026-02-26,2026-02-26T23:59,2026-02-27T10:00,1,0.1085,0.0132,0.5265,0.112,0.1072,0.1058,4.61,
2026-02-26,2026-02-26T23:59,2026-02-27T11:00,1,0.1009,0.0112,0.5367,0.1086,0.1103,0.1112,4.7,
2026-02-26,2026-02-26T23:59,2026-02-27T12:00,1,0.0692,0.0163,0.4857,0.1023,0.0853,0.085,4.25,
2026-02-26,2026-02-26T23:59,2026-02-27T13:00,1,0.195,0.0336,0.5282,0.1436,0.1765,0.1184,4.82,
2026-02-26,2026-02-26T23:59,2026-02-27T14:00,1,0.3136,0.1016,0.7043,0.2937,0.3231,0.2179,5.93,
2026-02-26,2026-02-26T23:59,2026-02-27T15:00,1,0.4519,0.2429,0.7442,0.4844,0.497,0.275,6.38,
2026-02-26,2026-02-26T23:59,2026-02-27T16:00,1,0.5343,0.1961,0.783,0.5267,0.5348,0.3258,6.75,
2026-02-26,2026-02-26T23:59,2026-02-27T17:00,1,0.3024,0.1014,0.7326,0.2749,0.3115,0.2276,6.02,
2026-02-26,2026-02-26T23:59,2026-02-27T18:00,1,0.3504,0.1458,0.7118,0.3199,0.3629,0.3272,6.76,
2026-02-26,2026-02-26T23:59,2026-02-27T19:00,1,0.2663,0.1297,0.6623,0.2893,0.2987,0.2619,6.28,
2026-02-26,2026-02-26T23:59,2026-02-27T20:00,1,0.5139,0.2114,0.802,0.5506,0.5148,0.4107,7.31,
2026-02-26,2026-02-26T23:59,2026-02-27T21:00,1,0.5322,0.3296,0.8994,0.6642,0.5535,0.401,7.25,
2026-02-26,2026-02-26T23:59,2026-02-27T22:00,1,0.5685,0.3013,0.8837,0.6257,0.5513,0.3342,6.81,
2026-02-26,2026-02-26T23:59,2026-02-27T23:00,1,0.3773,0.1435,0.79,0.424,0.4303,0.2843,6.45,
2026-02-26,2026-02-26T23:59,2026-02-28T00:00,2,0.4174,0.2626,0.7686,0.4893,0.4228,0.2553,6.23,
2026-02-26,2026-02-26T23:59,2026-02-28T01:00,2,0.2588,0.2323,0.7294,0.344,0.2213,0.1589,5.33,
2026-02-26,2026-02-26T23:59,2026-02-28T02:00,2,0.4101,0.2174,0.8162,0.449,0.4068,0.2016,5.77,
2026-02-26,2026-02-26T23:59,2026-02-28T03:00,2,0.4173,0.1551,0.8398,0.4763,0.4331,0.2474,6.17,
2026-02-26,2026-02-26T23:59,2026-02-28T04:00,2,0.5965,0.222,0.8771,0.6063,0.5398,0.3468,6.9,
2026-02-26,2026-02-26T23:59,2026-02-28T05:00,2,0.6006,0.2533,0.8927,0.664,0.6202,0.3978,7.23,
2026-02-26,2026-02-26T23:59,2026-02-28T06:00,2,0.6085,0.2508,0.884,0.656,0.611,0.3817,7.13,
